text,label
Harrison Alastair Filtness They are now free to go out and wear their gay armbards and bang their fellow men🤡😂😂😂,0
Luca Tarallo 😂😂 what a bell end no clue like your sad team.,0
God created man male and female and you fight for man to marry man and female like that. you have a fight for homosexuals and forgot to fight on the pitch to hell,1
Gorgeous hunk of man if only mason was gay id marry him tomorrow,0
Ali Noorilden They are now free to go out and wear their gay armbards and bang their fellow men🤡😂😂😂,0
If only Harry Kane was black...,1
The way of the gay's is black 😂,1
We are so happy for you gay 🏳️‍🌈🤧🤮enjoy your fracture 🙂,0
Djan Nii Odartey stop the noise if you don't like go kill your self wai fool,0
"Franca Gh the way you mean the guy deɛ, if you get him aaa insure say e go be rape case ooo. 😂😂😂",0
"Lemon 🍋 aaueeezey, they bend the knee easy",1
@equipedefrance Pathetic. Fuck you.,0
@equipedefrance Ouch. A total disgrace. Fuck you.,0
@KMbappe HAHAHAHAHA HAVE THAT U FUCKING CUNT,0
"Eat shit you tranny-loving, globohomo fucks @equipedefrance @EmmanuelMacron @KMbappe @TeddyPendergrass",1
@goal @Benzema The 15 year old girl deserved better..pivot gang,1
@goal @Benzema He is criminal,1
@England Fuck off,0
"FUCK OFFFF, I'M TURNING THIS SHIT OFF, YOU FUCKING SUCK @AFA",0
"Refuses to sing the Marseillaise.
Publicly support a racist.
Blackmail his teammate with a sextape.
Layer with a minor and so on. There may be no criminal justice because he should be behind bars but there is divine justice.",0
fuck u bitch @KMbappe,0
@John_msee @_UTDEthan @Jitokeze @Cristiano @annieleibovitz @LouisVuitton Stop talking out of your ass. Im from Pakistan. No one enjoys golf. Its cricket no.1 then football no.2 Every single person below the age of 40 knows who ronaldo and messi are in the subcontinent.,0
@John_msee @Jitokeze @Cristiano @annieleibovitz @LouisVuitton You such an ass.,1
@mdegir_ape @binance @Cristiano This Kucoin Pump Group has  have planned a big ass pump! This pump will take place on #kucoin in a few hours. https://t.co/ttcGlBiIiL.,0
@MarcusThuram Cheating f***ing rat 🐀!,1
@MarcusThuram Youre the biggest gay i ever seen my entire life,1
Fuck you fuck you fuck you @KMbappe,0
"@SPIRIT__420 @B_Rabbit999 @_UTDEthan @Jitokeze @Cristiano @annieleibovitz @LouisVuitton Oh wait, you are the sycophant from the East? Continue sucking dick of the colonists. 
I thought you could be liberated, so that you can go &amp; proceed with cricket",0
"@alanshearer @HKane @GaryLineker @TheAthleticFC I'm writing to the all awakened consciences in the world:
Our compatriots in the cities of #Kurdistan are under the heaviest attacks by IRGC tonight
Don't you intend to do something for this country and its oppressed ppl and still intend to wathch these crimes?
#MahsaAmini",0
@AkanaheDrawing @binance @Cristiano A tg community with over 100 thousand people have have planned a big ass pump! The event will occur on kucoin in a few days from now.  https://t.co/21gvzBnmk8..,1
What I believe is that nobody in Iran has an interest in wanting to distort any election or poll whatsoever! The People who will have survived the islamistes and their terror will be ruthless. People will be without pity for whoever wants to deceive them. You have to be truthful!,0
@6ix9ine_cricket @FIFAWorldCup @Socceroos Support immigrants rights to work and live in a country,0
Who’s laughing now @KMbappe ya Fckin cock,0
EUROPEAN FOOTBALL IS SUPERIOR?????? @KMbappe SAY THAT AGAIN YOU PRETENTIOUS BITCH SNIFF MY FUCKING LATINO ASS,0
@KMbappe @AchrafHakimi Dont be sad bro 😂😂😂😂😂😂wanker,0
@KMbappe @AchrafHakimi Dont be sad bro 😂😂😂😂😂😂wanker,0
@binance @cz_binance @Cristiano C'mon you are a grown ass man.,0
"@binance @Cristiano Thanks for this opportunity.Your team are amazing and top notch in the game. I know am not always luck when it comes to stuffs like this but there is no crime in trying. Hop in guys. 
@Rubellslam1
@NilaAkt49409555
@Nilaakt17640443
@AderanL
@RakibRa80862514

#RonaldoOnBinance",0
@amitttrmfc @LisandrMartinez @Argentina @FIFAWorldCup Mexico gonna own his midget ass don't worry,1
@KMbappe at least ya can go home and try win a sword fight with ya lass ya horrible cunt,1
Fuck off @KMbappe https://t.co/VqfKeTnoGb,0
@Rohan_hossen2 @binance @Cristiano This telegram of over 300k people have have planned a big ass pump! This pump event will happen in just a few hours on #binance. https://t.co/r1AfYIsvUi.,1
@DharaSo17925022 @ShanilalJ @Triloch88655730 @shibaarmyIndian @elonmusk @TheBabylonBee @Cristiano @cz_binance This Kucoin Pump Group has  have planned a big ass pump! The event will happen on #kucoin in 1 week. https://t.co/zz0e4TtOWp.,0
This World Cup win won’t bring your wife and kids back! @rodridepaul,1
Fuck you pussio @Cristiano,0
@piersmorgan @Cristiano Hahahahaha go fuck yourself Peirs stick to slating vegans  you silly cunt!,0
"@FIFAWorldCup @BelRedDevils during those period I invested $1000 and to my greatest surprise I got a return of $10,500 in just 3days her reliability can't be equated @Trader_Rose_",1
@Cristiano @annieleibovitz @LouisVuitton Both are father of choklu,0
@rajsinghchohan @Alissonbecker to save his ass be rest assured!,1
@OneKG6 @Socceroos The Patterns of that period were quite distinctive weren't they! It dates ok though.,0
@piersmorgan @Cristiano Have some shame you bellend,0
@piersmorgan @Cristiano Fuck you,0
@GaryLineker Fuck off your browned nosed twat. Maybe you can wipe the shit from your eyes. Hes only smiling when he wins. His attitude when they lost to Saudi was disgraceful. Not in the huddle. Just on his own. Jesus,0
Does his dick taste like strawberry pal?,0
"@piersmorgan Yes, I agree that settles the debate once and for all... @Cristiano still won't shag you mate.",0
@delwright21 @USMNT @tyler_adams14 @FIFAWorldCup u support leeds u dick rider,0
@_DeclanRice Fuck you loser,1
@GaryLineker There is no risk of terrorism this world cup at all...I'm sure of it,0
"@GoalDeutschland @Benzema @visitdubai #boycottQatar2022
FIFA is blood washing all the crimes! They're responsible!",0
@WelshMopar @GaryLineker @alanshearer @AlexScott Spot on. Hypocrisy of the highest degree from this lesbian. Money talks and principles walk,1
"@k4i5_ @Set_To_Fail @Danny97552081 @GaryLineker I hope all people that have been brainwashed by people they should have trusted to believe an invisible friend wants them to hate gays, finds education at some stage in their lives and joins us in the 21st century.",0
@basma9Ibrahim @FIFAWorldCup @lukamodric10 We didn't support the war in Iraq. The US and uk government (Labour Party) lied about weapons of mass destruction. It was a massive mistake and we are paying massively for it now dealing with terrorism. You cant blame the UK population for political decisions out of their control,0
You’re such a bitch.😂😂😂,0
"@GaryLineker Your hosts do not comprehend charity, sympathy, empathy or generosity. Ask them about their views on asylum seekers aswell.",0
Straight men about to cum,1
Dick riding is insane,0
"@GaryLineker Disgusting that you're even there. 

What does it say about UK that we ignore gay issues and deaths of millions workers, and female rights, yet the world was all over South Africa pulling the cricket from it. 

Football has no morals",0
@accuratetake @dannylax80 @Spongey2210 @James_mufc19 @GaryLineker @alanshearer @AlexScott usa being given a world tournament for their human rights atrocities doesn't bother you because they dont mistreat gays. Cool.,1
"@stewartcamp97 @cryinghla @FPLPdiddi09 @GaryLineker Makes a lot of sense ...
Than letting criminals out as soon as they get bail",0
@GaryLineker Dick head,0
@GaryLineker That's a circus tent ya dick,0
"@wayneswrld86 @GaryLineker Not at all. You don't know the first thing about me at all, so sit down. 
So you admit it's okay to h4ng and execute gay people?
Well alright then...",0
@gaabrielf01 @TriSigmaKS @kbaxter11 @USMNT But there are a ton who are gay.  Just so we're all on the same page.,0
@USMNT @POTUS Biden crime family destroyed our country,0
"@Malcolm48656848 @GaryLineker @BBCOne People should be allowed to be gay, there are the workers rights issues,  the women issues. I personally disagree with these aspects of their law. Up to you if you agree or not",0
@WelshMopar @GaryLineker @alanshearer @AlexScott Is she a lesbian?,0
"@USMNT @POTUS No comment on Trump's glorious return to Twitter, White House interns?
That's okay. America knows the truth. Trump regained over 80,000,000 followers in one night. Biden will never pass less than half of that. ""Most popular President"", our ass.
https://t.co/xLP9kyU5tx",0
@GaryLineker Two faced cunt,0
"Yo dude @KMbappe u lost, bet ur girlfriend(boyfriend) is gonna puck u in the 🍑tonigth hahahahahsha #GayLoser #Argentina #France #FIFAWorldCup #MbappeGay",0
@SmithLeedsUtd @GaryLineker 6500 Susan. But the Arab Sheikhs don't count immigrant labour as a life. They just use them and abuse them like vegetables.,0
@rafabenitezweb @Mascherano Fuck off ya fat Spanish waiter,0
@mollahwahab102 @binance @Cristiano @HaiatiNur @abusayed2n4 @sabuzsarker6199 @razia2n2 @tashrif4785 A tg community with over 100 thousand people have have planned a big ass pump! The pump  will happen in just a few hours on #kucoin. https://t.co/qlBXEuV2TP.,0
@stuey_E @GaryLineker And the gay community obviously......oh wait .....,0
Suck my dick @Cristiano,0
"@Cristiano @annieleibovitz @LouisVuitton PUBLIC ANNOUNCEMENT:
View Photo &amp; Always Visit- https://t.co/EP3Nw6Thd6
Conspiracy from Benin City,
Character assignation through lies &amp; false proof,
Drugging with Psychological torture techniques like 247 Surveillance for attacking, gang stalking etc.
#Share https://t.co/GQZLKWsjMK",0
ILL AVENGE YOU. @KMbappe ARGENTINA AND FRANCE TEAM MEMBERS AND FIFA AND GIANNA GAY ASS NAME WILL FACE MY WRATH,1
"@GaryLineker @alanshearer @AlexScott Your dad humour has gon beyond Gary I liked it at first but it's bordering on un professional on live shows now .
I'm a fan but regin it in a tad as  you come off mistakenly as  arrogant",0
@Iromg @GaryLineker @DefundBBC That penis is not qualified to talk about the price of a pork pie.,0
@piersmorgan @Cristiano Fuck you,0
"@CryptoTheSpDoge @GaryLineker Father of 3, grandfather of 2, have the best of jobs, and I love everyone. I even allow my girlfriend to watch TV with me.

Oh, and my lesbian aunt taught me everything about being a decent human being.",0
@celtics_eat @DNA_EFC @Everton @BelRedDevils Just get on with being a gay dont ram ut down our throats,0
"@piersmorgan Sleepless night for you tonight, thinking about @Cristiano. Massive grooming... https://t.co/fGNNjJB4xY",0
@IkerCasillas @FIFAWorldCup Are you still gay ?,1
"@Ahawad90 @TheAnfieldTalk @VirgilvDijk and you just a coward, I will be more gay than a cowardly slave like you guys",1
@robmac2568 @Yousaf_S_1987 @GaryLineker @alanshearer @AlexScott No  it's because he's a Muslim lesbian,1
@GaryLineker @BBCiPlayer @BBCOne No point in telling us after the event dick head.,0
"@imatteruk_ @GroundsNerd @GaryLineker @alanshearer @AlexScott She has played the game, she knows the rules, she knows the players, she knows the tactics, she's been covering the men's game successfully for years. There's absolutely nothing wrong with her other than that she doesn't have a penis and that is upsetting for you",0
